Y,cor_sales_in_vol,cor_sales_in_val,CA_mag,value,ENSEIGNE,VenteConv,Feature
0,-0.7095063607327468,-0.5021245460102655,0.046350678418441045,0.34157361872484493,0.3380368098159509,-0.5670692242507189,0
0,-0.7095063607327468,-0.9095956850723972,0.4171993460539207,-0.6403626392287928,0.4052874743326489,-0.8454622600421523,0
0,0.8379927551774558,-0.11060019067442524,0.38683976657304764,1.5739515833665434,0.3215667311411992,1.3693308912978417,0
0,-0.7095063607327468,-0.6912945815846356,0.3641058192459225,-1.1455446275934391,0.42969172525689564,-0.969527843060253,0
0,0.26264796477625735,0.7941412395252196,1.609801614225465,1.1288310382467892,0.3380368098159509,0.7638394627034942,0
0,-1.1403646023581553,-1.011680370811421,-1.5208515492936188,-1.1455446275934391,0.6547291092745638,-1.218784613617307,0
0,-0.7095063607327468,-0.7040487681622417,0.1290426514493489,0.5946134738687523,0.4052874743326489,-0.4801785214459159,0
0,0.4930377561715679,-0.939195413582429,-1.3723595980240304,-3.3533949696101133,0.6547291092745638,-1.3998183914267677,0
0,-0.011947712953138753,0.4342291552496296,1.4146626345332685,-0.1057277031943546,0.42969172525689564,-0.08786482045317737,0
0,1.8242330190550309,1.5165346824127308,1.3532094660609586,-0.362792508343787,0.42969172525689564,1.6962780972067855,0
0,-1.1403646023581553,-0.907491863265391,0.8024866711885456,0.053584574382749696,0.3380368098159509,-1.0463053802773166,0
0,-1.1403646023581553,-1.03128086916069,0.3088072667650594,-0.27476332408300674,0.6547291092745638,-1.0984771525926256,0
0,-1.1403646023581553,-1.109717355427466,-1.2386119749733309,0.5946134738687523,0.4387510008006405,-0.9443270291196231,0
0,0.26264796477625735,-0.06196373766287694,0.15395756180398726,-0.9373016460644324,0.4052874743326489,-0.22694567250198458,0
0,-1.1403646023581553,-1.0686176920014787,0.672133185402225,-1.1455446275934391,0.6294820717131474,-1.218784613617307,0
0,-0.3346845790361318,-0.5523739912721803,0.9169057845919047,-0.6403626392287928,0.3380368098159509,-0.5670692242507189,0
0,-1.1403646023581553,-1.0460565981198675,0.1889002245787656,0.5946134738687523,0.3380368098159509,-0.9443270291196231,0
0,1.8634014480772383,1.4591359598233093,1.1690948616152244,-0.4530980295324616,0.3215667311411992,1.7248560358770022,0
0,-1.1403646023581553,-0.7812642177847804,-0.24509586385349472,1.1288310382467892,0.4052874743326489,-0.8212269380352631,0
0,1.1639453012303742,1.4568723591368624,0.7913140719811782,-0.1057277031943546,0.42969172525689564,1.0501392621043986,0
0,-1.1403646023581553,-0.8342167118672741,1.791711834849754,-0.1057277031943546,0.42969172525689564,-1.0722920916207703,0
0,-0.3346845790361318,-0.33565379058596834,0.42777036092023973,0.053584574382749696,0.4052874743326489,-0.3149692846713899,0
0,-1.1403646023581553,-1.1372021169512792,1.609801614225465,-0.4530980295324616,0.3380368098159509,-1.1248613132427385,0
0,-1.1403646023581553,-1.1186682473639589,-0.9763384125277609,-0.1057277031943546,0.4789402173913043,-1.0722920916207703,0
0,-1.1403646023581553,-1.1372021169512792,1.2211752648852638,-0.27476332408300674,0.4052874743326489,-1.0984771525926256,0
0,-0.7095063607327468,-0.7336980828662424,1.791711834849754,-0.5456353455760539,0.42969172525689564,-0.8212269380352631,0
0,-0.7095063607327468,-0.84605238980633,-0.018270020536705813,-0.4530980295324616,0.4052874743326489,-0.797182463459709,0
0,-1.1403646023581553,-1.0857755307897197,-1.5626339982226332,-0.5456353455760539,0.125,-1.1381282903294057,0
0,-0.3346845790361318,-0.43898848397542006,1.4846357997852382,-0.362792508343787,0.4052874743326489,-0.4695202057251348,0
0,-0.3346845790361318,-1.3143602577385936,0.2389098749789744,-2.814090956430415,0.3380368098159509,-1.2735666185430137,0
0,0.26264796477625735,-0.7282397014225643,1.0585817336843342,-0.5456353455760539,0.3380368098159509,-0.04357724050212449,0
0,-0.3346845790361318,-1.0231000568775692,0.15395756180398726,-1.4727161703677851,0.4052874743326489,-0.8454622600421523,0
0,1.4234709143981796,-0.36010338660983054,0.6566945324844523,-3.3533949696101133,0.4052874743326489,-1.2735666185430137,0
0,-0.011947712953138753,-0.5094403696553202,-0.6907039064496919,-0.362792508343787,0.5057943925233644,-0.1983737473468686,0
0,-0.7095063607327468,-0.8543127267668535,1.4146626345332685,-0.5456353455760539,0.42969172525689564,-0.8212269380352631,0
0,-0.3346845790361318,-0.22568973271363224,-0.8849975706426058,0.5946134738687523,0.4052874743326489,-0.08786482045317737,0
0,-0.3346845790361318,-0.20989659127736854,-0.7771778867914029,-1.0404164172513235,0.5057943925233644,-0.7028980311468961,0
0,-1.1403646023581553,-1.2111712335719116,-1.313878602417411,-0.5456353455760539,0.6547291092745638,-1.1381282903294057,0
0,-0.7095063607327468,-0.7787416624729617,-1.6130984201071565,0.5946134738687523,0.6417910447761194,-0.4801785214459159,0
0,-1.1403646023581553,-0.7511335790075299,0.349872969830882,0.4717612470134652,0.6547291092745638,-0.969527843060253,0
0,-1.1403646023581553,-1.2226872667059345,-1.428801269529321,-0.5456353455760539,0.125,-1.1381282903294057,0
0,-0.3346845790361318,0.9993401587792069,-0.03265983110039828,1.9621157155619287,0.4052874743326489,0.5633333412082989,0
0,0.6831478253505608,1.1070712750904126,-1.1551919389526968,-0.1057277031943546,0.5057943925233644,0.5633333412082989,1
0,0.4930377561715679,0.8143594103917997,0.7525203815238457,0.5946134738687523,0.3380368098159509,0.7182017279116222,0
0,-1.1403646023581553,-1.0258247802885707,-0.9175440093923636,0.053584574382749696,0.5057943925233644,-1.0463053802773166,1
0,-0.3346845790361318,-1.0182011302440188,-1.1411170175377476,-0.1057277031943546,0.4789402173913043,-0.37560024332546504,0
0,0.26264796477625735,0.8384037392270206,-0.0491498440032609,0.5946134738687523,0.6547291092745638,0.5053031482332104,0
0,-0.3346845790361318,0.38256329134600603,0.621707985361274,0.7111793094718364,0.3380368098159509,-0.03484211392242409,0
0,0.4930377561715679,1.1064929870332159,-1.2816284427892506,1.5739515833665434,0.5057943925233644,1.1310927414856762,0
0,1.072827439087331,1.2795866994469836,1.2864771908478732,0.8759959791402067,0.3215667311411992,1.3197382189028246,0
0,-1.1403646023581553,-0.755633725152617,-1.0706837241793796,0.7111793094718364,0.5057943925233644,-0.9193208140979111,0
0,-1.1403646023581553,-1.5269686588526048,-1.0794072552007985,-2.9464474233741407,0.4387510008006405,-1.4284421432151444,0
0,0.26264796477625735,0.7533754420812421,-1.096988586127666,1.1288310382467892,0.6547291092745638,0.7638394627034942,0
0,-0.7095063607327468,0.06498716325038682,-0.5794201628025095,1.490199162223869,0.4387510008006405,-0.124034857923442,0
